Gene1,Gene2,Score
HCFC1,APBB1,136.0
HCFC1,TNIP3,135.0
HCFC1,OAS3,135.0
HCFC1,NUPR1,135.0
HCFC1,IFI209,135.0
HCFC1,METTL27,134.0
HCFC1,GALNT6,133.0
HCFC1,CSGALNACT1,133.0
HCFC1,TNFRSF21,129.0
HCFC1,SLCO3A1,126.0
HCFC1,PPP1R9A,126.0
HCFC1,CAND2,125.0
HCFC1,BTK,125.0
HCFC1,SLC22A3,123.0
HCFC1,NWD1,122.0
HCFC1,5430427O19RIK,122.0
HCFC1,PLXNC1,121.0
HCFC1,GNG2,121.0
HCFC1,EBF1,119.0
HCFC1,TMEM176A,118.0
HCFC1,CERS6,118.0
HCFC1,ADA,116.0
HCFC1,RASA4,115.0
HCFC1,IL21R,115.0
HCFC1,CREB5,115.0
HCFC1,PRPS2,114.0
HCFC1,MAN2A2,113.0
HCFC1,STX3,112.0
HCFC1,CD63,112.0
HCFC1,CD9,111.0
HCFC1,CSF2RB,109.0
HCFC1,RBPMS,108.0
HCFC1,RHOF,107.0
HCFC1,NAPRT,107.0
HCFC1,D1ERTD622E,105.0
HCFC1,TMEM50B,104.0
HCFC1,TPM4,103.0
HCFC1,EPSTI1,103.0
HCFC1,PUS7,101.0
HDAC2,HJURP,2234.0
HDAC2,NUP107,2541.0
HDAC2,EIF2B1,1868.0
HDAC2,NOLC1,1910.0
HDAC2,NDUFV1,1656.0
HDAC2,CDCA5,1540.0
HDAC2,NUF2,1522.0
HDAC2,EPRS,1707.0
HDAC2,DDX20,1687.0
HDAC2,MIS18BP1,1471.0
HDAC2,HSPA4,1766.0
HDAC2,RAP1B,2569.0
HDAC2,MSH6,1659.0
HDAC2,NDC80,1386.0
HDAC2,MIEF1,1626.0
HDAC2,SNRNP200,1331.0
HDAC2,HYOU1,1326.0
HDAC2,TPX2,1232.0
HDAC2,CLPTM1L,1287.0
HDAC2,TOP3B,1120.0
HDAC2,TRMT6,1416.0
HDAC2,MTREX,1448.0
HDAC2,SLC35E1,1654.0
HDAC2,CDC6,1498.0
HDAC2,KIF20B,1684.0
HDAC2,OTUD6B,1463.0
HDAC2,ARMT1,1464.0
HDAC2,PSME3,1274.0
HDAC2,SYNJ1,1152.0
HDAC2,MCM7,1058.0
HDAC2,POLR1B,1185.0
HDAC2,RTEL1,1202.0
HDAC2,RFC4,1330.0
HDAC2,MDN1,1237.0
HDAC2,PA2G4,1396.0
HDAC2,ABCE1,1389.0
HDAC2,ATF7,1297.0
HDAC2,CCNA2,1614.0
HDAC2,NUP155,1105.0
HDAC2,CENPK,1330.0
HDAC2,ATAD2,1253.0
HDAC2,ASF1B,1234.0
HDAC2,LONP1,1141.0
HDAC2,CLTC,995.0
HDAC2,NFAT5,983.0
HDAC2,MSMO1,1361.0
HDAC2,MTMR6,1462.0
HDAC2,SHCBP1,1349.0
HDAC2,TFRC,1427.0
HDAC2,WDR4,1283.0
HDAC2,SHMT1,1399.0
HDAC2,BIRC5,1074.0
HDAC2,TOMM40,1256.0
HDAC2,RANGAP1,1297.0
HDAC2,PLD3,1448.0
HDAC2,FOXRED1,1618.0
HDAC2,NCEH1,1093.0
HDAC2,GMFB,1141.0
HDAC2,MAD2L1,1174.0
HDAC2,CKAP2L,1321.0
HDAC2,HAT1,1145.0
HDAC2,TBL3,1107.0
HDAC2,FAM136A,1149.0
HDAC2,TFG,1234.0
HDAC2,PSMD9,1031.0
HDAC2,IFRD2,1499.0
HDAC2,TACC3,1204.0
HDAC2,XPC,1063.0
HDAC2,POLD1,1287.0
HDAC2,BYSL,1126.0
HDAC2,CENPA,1138.0
HDAC2,PRMT7,916.0
HDAC2,CHORDC1,1183.0
HDAC2,PDIA4,1090.0
HDAC2,CKS2,1075.0
HDAC2,NDUFA10,1189.0
HDAC2,FASTKD2,1252.0
HDAC2,PPAT,915.0
HDAC2,SMPD4,1064.0
HDAC2,THADA,1474.0
HDAC2,TXNDC11,1173.0
HDAC2,USP42,1356.0
HDAC2,TMEM184C,1349.0
HDAC2,KIF11,1046.0
HDAC2,XRCC6,1005.0
HDAC2,RRM1,1221.0
HDAC2,POR,1167.0
HDAC2,CENPF,1083.0
HDAC2,KNSTRN,1159.0
HDAC2,UHRF1,1223.0
HDAC2,PBK,1013.0
HDAC2,IARS,1044.0
HDAC2,WDR55,1175.0
HDAC2,KPNA3,1149.0
HDAC2,PHB2,1052.0
HDAC2,UAP1,1036.0
HDAC2,PHF5A,892.0
HDAC2,MTHFD1,1149.0
HDAC2,DCAF13,1032.0
HDAC2,PPP1CB,1030.0
HDAC2,RAD51,1088.0
HDAC2,ELOVL5,1103.0
HDAC2,CKAP2,1329.0
HDAC2,ECT2,1073.0
HDAC2,LAP3,1129.0
HDAC2,NCAPG,892.0
HDAC2,SZT2,1046.0
HDAC2,DNAJC5,1163.0
HDAC2,RAD51AP1,1025.0
HDAC2,ACOX3,905.0
HDAC2,CEP55,1526.0
HDAC2,TAB1,1154.0
HDAC2,BUB1,1772.0
HDAC2,NUP93,1204.0
HDAC2,NOP2,940.0
HDAC2,MCM5,1070.0
HDAC2,NCAPG2,1484.0
HDAC2,GOLT1B,1263.0
HDAC2,CDCA8,1154.0
HDAC2,WDHD1,1154.0
HDAC2,COLGALT1,1266.0
HDAC2,UQCRFS1,995.0
HDAC2,MRPL20,1197.0
HDAC2,GFM1,1081.0
HDAC2,ZHX1,1010.0
HDAC2,MARS,1026.0
HDAC2,RPA2,1108.0
HDAC2,DUS1L,1016.0
HDAC2,TMEM229B,1440.0
HDAC2,INCENP,1177.0
HDAC2,MORC3,1042.0
HDAC2,MCM10,1215.0
HDAC2,SMC2,1242.0
HDAC2,SLC35A4,924.0
HDAC2,ADK,952.0
HDAC2,TIMM50,1120.0
HDAC2,SGO1,878.0
HDAC2,CIPC,897.0
HDAC2,SERP1,1047.0
HDAC2,USP14,892.0
HDAC2,ZFP53,865.0
HDAC2,SAMD9L,1323.0
HDAC2,ADSL,875.0
HDAC2,TIMM29,1233.0
HDAC2,AURKA,999.0
HDAC2,HARS,1088.0
HDAC2,FIGNL1,867.0
HDAC2,IDH1,921.0
HDAC2,FBXO5,947.0
HDAC2,DDX21,899.0
HDAC2,OSBPL8,886.0
HDAC2,SEH1L,995.0
HDAC2,RFC5,1153.0
HDAC2,VKORC1L1,945.0
HDAC2,CDC20,949.0
HDAC2,SLC39A6,908.0
HDAC2,ELP2,908.0
HDAC2,RELB,1442.0
HDAC2,DTL,934.0
HDAC2,SDF2L1,907.0
HDAC2,PATL1,1155.0
HDAC2,NUP85,968.0
HDAC2,ZDHHC6,851.0
HDAC2,HDGF,987.0
HDAC2,LRRC59,982.0
HDAC2,NCAPH,1451.0
HDAC2,COQ8A,1017.0
HDAC2,ZFP451,1001.0
HDAC2,9430015G10RIK,1143.0
HDAC2,NEDD1,921.0
HDAC2,PRMT5,907.0
HDAC2,CDK1,923.0
HDAC2,SARAF,1328.0
HDAC2,MGAT1,1068.0
HDAC2,GMCL1,1180.0
HDAC2,SLC20A1,883.0
HDAC2,ELAC2,1059.0
HDAC2,SEC23IP,1105.0
HDAC2,SLC30A5,1208.0
HDAC2,REXO4,928.0
HDAC2,SPC25,874.0
HDAC2,CREBRF,934.0
HDAC2,AHCYL1,1122.0
HDAC2,STRAP,1024.0
HDAC2,CYBC1,970.0
HDAC2,UBE2C,1035.0
HDAC2,GBP3,1047.0
HDAC2,PTPRS,992.0
HDAC2,IMMT,912.0
HDAC2,LONP2,925.0
HDAC2,TEX10,910.0
HDAC2,NECAP2,1126.0
HDAC2,NUBP2,1353.0
HDAC2,QARS,1024.0
HDAC2,MFSD1,781.0
HDAC2,HSPH1,1000.0
HDAC2,ME2,1012.0
HDAC2,PWP2,749.0
HDAC2,ABHD17B,1032.0
HDAC2,PFKFB3,730.0
HDAC2,SRSF1,865.0
HDAC2,TMEM43,1321.0
HDAC2,SMARCA2,1123.0
HDAC2,DEF8,892.0
HDAC2,RPS6KA5,1020.0
HDAC2,DHX33,956.0
HDAC2,OSBPL1A,956.0
HDAC2,ACAA2,1133.0
HDAC2,NARS,1068.0
HDAC2,HMGB2,1048.0
HDAC2,TUBGCP3,885.0
HDAC2,EFTUD2,975.0
HDAC2,WDR43,993.0
HDAC2,GTF2H1,1048.0
HDAC2,UBR7,1042.0
HDAC2,RPRD1B,987.0
HDAC2,RAD21,1046.0
HDAC2,YPEL3,1054.0
HDAC2,GTF2F1,1084.0
HDAC2,ARID5A,1014.0
HDAC2,SLBP,858.0
HDAC2,ALDH9A1,738.0
HDAC2,LRRC8B,783.0
HDAC2,TARS,824.0
HDAC2,MCM3,891.0
HDAC2,DPP8,1024.0
HDAC2,PRC1,827.0
HDAC2,DNAJC9,879.0
HDAC2,9530068E07RIK,998.0
HDAC2,SERPINB6A,910.0
HDAC2,ATP1B3,808.0
HDAC2,USP37,856.0
HDAC2,SLC35B4,1037.0
HDAC2,CAD,929.0
HDAC2,RUVBL2,914.0
HDAC2,GYS1,914.0
HDAC2,CCDC137,795.0
HDAC2,F2R,994.0
HDAC2,TUBGCP2,850.0
HDAC2,PLA2G15,940.0
HDAC2,DNAJC11,1090.0
HDAC2,RPTOR,851.0
HDAC2,BUB1B,1012.0
HDAC2,CDT1,916.0
HDAC2,ETF1,1089.0
HDAC2,PTTG1IP,947.0
HDAC2,IPO9,785.0
HDAC2,TOMM70A,812.0
HDAC2,OSTM1,929.0
HDAC2,PSMG2,810.0
HDAC2,PCMTD1,961.0
HDAC2,CBFB,734.0
HDAC2,DHFR,988.0
HDAC2,HUS1,756.0
HDAC2,TCF19,767.0
HDAC2,BCAP29,929.0
HDAC2,CENPO,1034.0
HDAC2,MCM4,760.0
HDAC2,IRF9,1120.0
HDAC2,POLE3,962.0
HDAC2,ANXA5,1138.0
HDAC2,FARSB,960.0
HDAC2,TMEM33,808.0
HDAC2,PRPF4,996.0
HDAC2,CSE1L,924.0
HDAC2,STXBP4,895.0
HDAC2,RANBP3,1227.0
HDAC2,RABGGTB,1030.0
HDAC2,MTCH2,863.0
HDAC2,CCNF,816.0
HDAC2,OTUD4,817.0
HDAC2,SLC31A1,979.0
HDAC2,SLC26A2,904.0
HDAC2,RARS,971.0
HDAC2,PSEN1,844.0
HDAC2,NSUN2,932.0
HDAC2,CKS1B,837.0
HDAC2,RPAP1,930.0
HDAC2,CTR9,909.0
HDAC2,SGMS1,1480.0
HDAC2,DNM1L,699.0
HDAC2,TXNIP,895.0
HDAC2,METAP1,1093.0
HDAC2,INTS13,806.0
HDAC2,NDRG1,1251.0
HDAC2,RPA1,806.0
HDAC2,SERPINB9,919.0
HDAC2,RPP40,954.0
HDAC2,NWD1,901.0
HDAC2,ZFP35,823.0
HDAC2,CTC1,874.0
HDAC2,SPCS3,810.0
HDAC2,ZFAND5,880.0
HDAC2,ABL2,754.0
HDAC2,NCAPD2,692.0
HDAC2,GUSB,925.0
HDAC2,GLRX5,990.0
HDAC2,ACSS2,844.0
HDAC2,TIPIN,807.0
HDAC2,FEM1B,821.0
HDAC2,EIF1AD,780.0
HDAC2,ITPR1,749.0
HDAC2,REL,744.0
HDAC2,FDFT1,1048.0
HDAC2,MPZL1,925.0
HDAC2,PNO1,785.0
HDAC2,GNL3,772.0
HDAC2,EAF1,773.0
HDAC2,NUS1,947.0
HDAC2,FGFR1OP,1045.0
HDAC2,NUSAP1,853.0
HDAC2,DCK,797.0
HDAC2,CLN5,856.0
HDAC2,TMEM97,705.0
HDAC2,EIF3B,892.0
HDAC2,MICU1,838.0
HDAC2,PRELID3B,927.0
HDAC2,LIG1,819.0
HDAC2,PLIN3,704.0
HDAC2,POLA2,955.0
HDAC2,CCNE2,688.0
HDAC2,HMBS,1102.0
HDAC2,STT3B,745.0
HDAC2,SUPV3L1,895.0
HDAC2,SESN1,878.0
HDAC2,BTAF1,1040.0
HDAC2,KAT7,993.0
HDAC2,HELLS,654.0
HDAC2,TOPORS,822.0
HDAC2,TMX4,844.0
HDAC2,API5,976.0
HDAC2,RPN1,863.0
HDAC2,GANAB,840.0
HDAC2,PPID,767.0
HDAC2,SPPL2B,828.0
HDAC2,TSPAN14,890.0
HDAC2,SLC25A46,730.0
HDAC2,NUDCD1,813.0
HDAC2,ORC2,698.0
HDAC2,MAPK1,721.0
HDAC2,DOCK10,1266.0
HDAC2,PPP1R15A,772.0
HDAC2,STT3A,924.0
HDAC2,ATAD1,1027.0
HDAC2,SLC25A38,779.0
HDAC2,ABL1,674.0
HDAC2,PSMD6,809.0
HDAC2,RMND5A,830.0
HDAC2,PLAA,993.0
HDAC2,SF3B3,696.0
HDAC2,RNF4,1026.0
HDAC2,CENPE,801.0
HDAC2,EDEM1,874.0
HDAC2,EEF1E1,746.0
HDAC2,GALNS,898.0
HDAC2,MIS12,702.0
HDAC2,NDC1,807.0
HDAC2,XPNPEP1,706.0
HDAC2,RGS2,775.0
HDAC2,ZFP24,727.0
HDAC2,ZFP367,771.0
HDAC2,EIF2S1,702.0
HDAC2,ERLIN1,899.0
HDAC2,PHKB,701.0
HDAC2,TTLL12,874.0
HDAC2,WDR5,824.0
HDAC2,ABCB8,1157.0
HDAC2,AGPS,920.0
HDAC2,FAM91A1,816.0
HDAC2,ATP13A1,790.0
HDAC2,PSMD1,775.0
HDAC2,TES,943.0
HDAC2,TYMS,869.0
HDAC2,PTCD3,652.0
HDAC2,CSTF2,892.0
HDAC2,TECPR1,855.0
HDAC2,GSR,572.0
HDAC2,FCHO2,660.0
HDAC2,PPM1F,752.0
HDAC2,CD82,875.0
HDAC2,TOP2A,632.0
HDAC2,FAM76B,822.0
HDAC2,WSB1,768.0
HDAC2,TBC1D10C,646.0
HDAC2,GPD1L,727.0
HDAC2,SEC24D,1040.0
HDAC2,ALDH18A1,667.0
HDAC2,NUDT19,815.0
HDAC2,CCNB1,900.0
HDAC2,MOGS,924.0
HDAC2,CTSL,746.0
HDAC2,HASPIN,866.0
HDAC2,MTMR4,742.0
HDAC2,CYB5R1,770.0
HDAC2,FBXW11,941.0
HDAC2,MNS1,717.0
HDAC2,ELF1,799.0
HDAC2,MXD3,843.0
HDAC2,PSAT1,732.0
HDAC2,PTDSS1,607.0
HDAC2,ARL8B,685.0
HDAC2,REXO2,796.0
HDAC2,STAT2,739.0
HDAC2,RCC1,1053.0
HDAC2,TESPA1,962.0
HDAC2,NFE2,1388.0
HDAC2,UMPS,723.0
HDAC2,CSGALNACT2,1075.0
HDAC2,GARS,747.0
HDAC2,PSMC2,748.0
HDAC2,MCM6,670.0
HDAC2,ZFP322A,764.0
HDAC2,POLR2B,680.0
HDAC2,PIP4K2A,928.0
HDAC2,EML4,689.0
HDAC2,TMEM206,723.0
HDAC2,DDX1,588.0
HDAC2,RGS19,674.0
HDAC2,NPDC1,748.0
HDAC2,ADO,987.0
HDAC2,TM7SF3,754.0
HDAC2,TRMT11,674.0
HDAC2,LMAN2L,689.0
HDAC2,CHRNB1,806.0
HDAC2,AKAP8L,643.0
HDAC2,FTSJ3,767.0
HDAC2,ERCC8,664.0
HDAC2,DNAJC10,664.0
HDAC2,JPT2,821.0
HDAC2,KPNA1,835.0
HDAC2,POLE,711.0
HDAC2,CIP2A,824.0
HDAC2,GMNN,699.0
HDAC2,4833439L19RIK,906.0
HDAC2,NOL9,994.0
HDAC2,TMX3,598.0
HDAC2,GOLIM4,596.0
HDAC2,XAF1,732.0
HDAC2,DDX39,825.0
HDAC2,TNFRSF21,820.0
HDAC2,NDUFS1,577.0
HDAC2,CNIH1,864.0
HDAC2,PIK3R2,880.0
HDAC2,GLB1,630.0
HDAC2,SLC19A1,931.0
HDAC2,RORA,741.0
HDAC2,MCM2,571.0
HDAC2,TNPO1,654.0
HDAC2,CBX5,742.0
HDAC2,CERS6,719.0
HDAC2,IDH3A,703.0
HDAC2,PPM1G,657.0
HDAC2,FAM102B,736.0
HDAC2,TOR3A,678.0
HDAC2,SPIDR,791.0
HDAC2,B230219D22RIK,680.0
HDAC2,STIP1,572.0
HDAC2,CYC1,753.0
HDAC2,GNS,870.0
HDAC2,AP1S2,834.0
HDAC2,HEXA,701.0
HDAC2,DUT,622.0
HDAC2,ACLY,909.0
HDAC2,CALCRL,618.0
HDAC2,FASTKD3,687.0
HDAC2,ARHGAP15,787.0
HDAC2,SETD2,645.0
HDAC2,HERPUD1,595.0
HDAC2,ZNRF2,676.0
HDAC2,ATRN,724.0
HDAC2,TRIM59,623.0
HDAC2,NAMPT,669.0
HDAC2,CDC45,712.0
HDAC2,PCMTD2,889.0
HDAC2,UTP4,618.0
HDAC2,FAR1,700.0
HDAC2,E2F4,709.0
HDAC2,SPC24,577.0
HDAC2,E2F8,692.0
HDAC2,STOM,750.0
HDAC2,CDC7,647.0
HDAC2,CD274,620.0
HDAC2,TBC1D9B,727.0
HDAC2,RACGAP1,758.0
HDAC2,ERGIC1,674.0
HDAC2,UBAC1,780.0
HDAC2,NAA50,742.0
HDAC2,FCGRT,1506.0
HDAC2,ITSN1,615.0
HDAC2,FEM1A,624.0
HDAC2,RB1,597.0
HDAC2,BID,767.0
HDAC2,ACOX1,712.0
HDAC2,CUL3,683.0
HDAC2,CKAP5,470.0
HDAC2,ATG12,589.0
HDAC2,AP3S1,589.0
HDAC2,ARL6IP6,649.0
HDAC2,ZDHHC13,609.0
HDAC2,GBP7,1336.0
HDAC2,CDCA3,787.0
HDAC2,PSME4,561.0
HDAC2,HACD3,514.0
HDAC2,KIF22,549.0
HDAC2,GEMIN5,703.0
HDAC2,IRGM2,675.0
HDAC2,PRIM1,733.0
HDAC2,ST6GALNAC4,729.0
HDAC2,PRIM2,528.0
HDAC2,YBX1,496.0
HDAC2,TBC1D5,615.0
HDAC2,SFXN1,760.0
HDAC2,MYO5A,683.0
HDAC2,SPTBN1,922.0
HDAC2,ABCB10,797.0
HDAC2,PANX1,879.0
HDAC2,CDCA7,514.0
HDAC2,MRPL37,585.0
HDAC2,MTFR1,598.0
HDAC2,USP10,678.0
HDAC2,ISYNA1,516.0
HDAC2,CDCA4,651.0
HDAC2,TCP11L2,597.0
HDAC2,SLC16A1,584.0
HDAC2,GLIPR2,587.0
HDAC2,EMILIN1,1261.0
HDAC2,PRKCD,646.0
HDAC2,ARFGEF2,917.0
HDAC2,KCTD20,709.0
HDAC2,S100A6,668.0
HDAC2,MED16,709.0
HDAC2,H2AFX,530.0
HDAC2,LACTB,486.0
HDAC2,CAMK2D,594.0
HDAC2,UBA2,678.0
HDAC2,VPS35,600.0
HDAC2,ORC6,600.0
HDAC2,COPB1,628.0
HDAC2,NFATC2,556.0
HDAC2,MGAT5,618.0
HDAC2,PBX1,1063.0
HDAC2,SCARB1,546.0
HDAC2,SNAP47,493.0
HDAC2,MTR,564.0
HDAC2,SOAT1,488.0
HDAC2,SHISA5,542.0
HDAC2,IL6ST,587.0
HDAC2,PITPNC1,486.0
HDAC2,LAX1,902.0
HDAC2,HNRNPLL,654.0
HDAC2,TIMP2,573.0
HDAC2,MTOR,609.0
HDAC2,CTPS,487.0
HDAC2,TRIM35,548.0
HDAC2,GMIP,539.0
HDAC2,TTF2,556.0
HDAC2,RNF38,653.0
HDAC2,MFSD14B,820.0
HDAC2,XRCC3,501.0
HDAC2,DLST,468.0
HDAC2,METTL7A1,806.0
HDAC2,MOB3C,558.0
HDAC2,RGCC,658.0
HDAC2,NUP88,545.0
HDAC2,AURKB,878.0
HDAC2,SNRPB,494.0
HDAC2,IGTP,654.0
HDAC2,PREP,700.0
HDAC2,ELMO2,584.0
HDAC2,OTULINL,761.0
HDAC2,ODC1,605.0
HDAC2,PLA2G12A,647.0
HDAC2,HNRNPAB,492.0
HDAC2,UBA7,672.0
HDAC2,LGALS1,556.0
HDAC2,MFSD10,629.0
HDAC2,FAM111A,529.0
HDAC2,BTG2,496.0
HDAC2,GOLPH3,567.0
HDAC2,NFKBIA,442.0
HDAC2,EPSTI1,726.0
HDAC2,AKNA,687.0
HDAC2,TSC22D1,500.0
HDAC2,CCNB2,777.0
HDAC2,ATP6AP2,541.0
HDAC2,SRM,579.0
HDAC2,SNAP23,482.0
HDAC2,TSPAN3,581.0
HDAC2,NADK,560.0
HDAC2,ACOT9,423.0
HDAC2,GEM,714.0
HDAC2,NCLN,904.0
HDAC2,PUS7,653.0
HDAC2,PCLAF,465.0
HDAC2,MAN2A2,465.0
HDAC2,NMD3,406.0
HDAC2,SLC2A3,689.0
HDAC2,SLCO4A1,581.0
HDAC2,JPT1,657.0
HDAC2,ARCN1,493.0
HDAC2,TMEM154,779.0
HDAC2,H2-DMA,410.0
HDAC2,MTO1,467.0
HDAC2,PIK3R1,470.0
HDAC2,NEIL3,457.0
HDAC2,RASA4,596.0
HDAC2,LAPTM4B,708.0
HDAC2,FLNB,497.0
HDAC2,RGS18,1174.0
HDAC2,DENND1C,867.0
HDAC2,UNC93B1,659.0
HDAC2,RNF122,594.0
HDAC2,PSTPIP1,840.0
HDAC2,MLLT3,455.0
HDAC2,SH3BGRL,554.0
HDAC2,CCDC50,543.0
HDAC2,ACSS1,828.0
HDAC2,PFKP,503.0
HDAC2,EIF4ENIF1,567.0
HDAC2,1700017B05RIK,433.0
HDAC2,CS,422.0
HDAC2,ITGAL,832.0
HDAC2,PLAG1,456.0
HDAC2,ST8SIA4,655.0
HDAC2,NASP,409.0
HDAC2,MAPKAPK3,524.0
HDAC2,SLC29A1,707.0
HDAC2,CSGALNACT1,885.0
HDAC2,TRIB3,493.0
HDAC2,EZR,449.0
HDAC2,CTSO,453.0
HDAC2,PHF10,564.0
HDAC2,MEMO1,463.0
HDAC2,INPP5B,482.0
HDAC2,TGFBR1,454.0
HDAC2,ALAS1,614.0
HDAC2,DHRS3,499.0
HDAC2,TAF12,457.0
HDAC2,MAP4K2,550.0
HDAC2,TMEM173,565.0
HDAC2,DEK,483.0
HDAC2,TRIM16,554.0
HDAC2,UBL4A,419.0
HDAC2,ITCH,393.0
HDAC2,RRM2,384.0
HDAC2,EYA2,774.0
HDAC2,PLEKHO2,497.0
HDAC2,IL27RA,526.0
HDAC2,BC005561,470.0
HDAC2,TMEM50B,564.0
HDAC2,LSP1,982.0
HDAC2,CAPG,570.0
HDAC2,ATP6AP1,404.0
HDAC2,TEC,746.0
HDAC2,KIF13A,722.0
HDAC2,FLT3,720.0
HDAC2,RCOR1,599.0
HDAC2,ANKRD44,688.0
HDAC2,INTS8,501.0
HDAC2,HP,1091.0
HDAC2,ARID2,432.0
HDAC2,BCL2,440.0
HDAC2,APLP2,458.0
HDAC2,ATP8B4,612.0
HDAC2,NDE1,406.0
HDAC2,ARHGEF18,532.0
HDAC2,CD63,794.0
HDAC2,GGTA1,398.0
HDAC2,RIN3,588.0
HDAC2,DUSP1,559.0
HDAC2,UBE2L6,421.0
HDAC2,STAG2,531.0
HDAC2,TCIRG1,543.0
HDAC2,NUAK2,638.0
HDAC2,HDAC7,781.0
HDAC2,CD44,681.0
HDAC2,ISG20,670.0
HDAC2,PHF6,506.0
HDAC2,INO80D,501.0
HDAC2,C1RL,421.0
HDAC2,SLC44A2,430.0
HDAC2,FGGY,431.0
HDAC2,USP11,426.0
HDAC2,KIF17,565.0
HDAC2,OASL2,621.0
HDAC2,MLKL,710.0
HDAC2,NPLOC4,506.0
HDAC2,EPAS1,515.0
HDAC2,IL17RA,1031.0
HDAC2,SGPP1,460.0
HDAC2,CSAD,609.0
HDAC2,ZFP945,681.0
HDAC2,YBX3,629.0
HDAC2,LY9,568.0
HDAC2,ATP10A,469.0
HDAC2,JUN,509.0
HDAC2,CTSZ,456.0
HDAC2,TLR4,1460.0
HDAC2,GPRASP1,369.0
HDAC2,NAPSA,1107.0
HDAC2,CYFIP2,658.0
HDAC2,D1ERTD622E,589.0
HDAC2,SDC4,1143.0
HDAC2,PTGS1,878.0
HDAC2,PEAR1,773.0
HDAC2,ZFP422,591.0
HDAC2,MAML3,373.0
HDAC2,PTPN7,517.0
HDAC2,PHF11B,1583.0
HDAC2,ZMIZ1,449.0
HDAC2,PTPRE,611.0
HDAC2,RAB37,489.0
HDAC2,PRKCH,593.0
HDAC2,CNN3,437.0
HDAC2,NPTN,395.0
HDAC2,GNG12,376.0
HDAC2,RGS1,926.0
HDAC2,ZEB2,568.0
HDAC2,TUBA4A,532.0
HDAC2,EGR1,468.0
HDAC2,PARP8,419.0
HDAC2,CERS4,517.0
HDAC2,SNX30,494.0
HDAC2,CYP4V3,471.0
HDAC2,VDR,750.0
HDAC2,FUCA2,518.0
HDAC2,KLF6,486.0
HDAC2,RTP4,583.0
HDAC2,MFNG,556.0
HDAC2,DDX60,364.0
HDAC2,MTMR1,477.0
HDAC2,FLOT2,882.0
HDAC2,NRROS,629.0
HDAC2,METTL27,460.0
HDAC2,FRRS1,405.0
HDAC2,CST7,706.0
HDAC2,MAGED2,460.0
HDAC2,ANGPT1,565.0
HDAC2,CLEC12A,667.0
HDAC2,MPI,452.0
HDAC2,DOCK11,384.0
HDAC2,TK1,418.0
HDAC2,SOCS2,454.0
HDAC2,MC5R,460.0
HDAC2,KCNK5,501.0
HDAC2,CD69,950.0
HDAC2,CTLA2A,956.0
HDAC2,CISH,442.0
HDAC2,TM6SF1,601.0
HDAC2,GK,311.0
HDAC2,TNFRSF13C,590.0
HDAC2,GABBR1,571.0
HDAC2,SLC43A3,568.0
HDAC2,IARS2,451.0
HDAC2,RETREG1,654.0
HDAC2,SPNS3,511.0
HDAC2,DENND2D,554.0
HDAC2,RPS6KA3,348.0
HDAC2,CREB5,677.0
HDAC2,GBP2,541.0
HDAC2,ATP11C,384.0
HDAC2,APBB1,432.0
HDAC2,NUDT4,362.0
HDAC2,VAV3,591.0
HDAC2,PIK3IP1,557.0
HDAC2,G6PDX,326.0
HDAC2,RORC,687.0
HDAC2,FSTL1,452.0
HDAC2,NUPR1,799.0
HDAC2,PLSCR4,407.0
HDAC2,HSPA1A,393.0
HDAC2,HAAO,740.0
HDAC2,ZBTB38,372.0
HDAC2,CBX7,733.0
HDAC2,RP2,374.0
HDAC2,ARRDC4,423.0
HDAC2,LDHB,370.0
HDAC2,PAK1,527.0
HDAC2,PDE4B,427.0
HDAC2,TENT5A,361.0
HDAC2,PRODH,453.0
HDAC2,MR1,386.0
HDAC2,IFI203,729.0
HDAC2,CDK6,329.0
HDAC2,ANXA2,718.0
HDAC2,PRPS2,252.0
HDAC2,FOXO1,364.0
HDAC2,PIDD1,322.0
HDAC2,PGLYRP2,474.0
HDAC2,HMGB3,336.0
HDAC2,GFI1B,912.0
HDAC2,MYC,254.0
HDAC2,MEIS1,377.0
HDAC2,LMO4,290.0
HDAC2,FGL2,833.0
HDAC2,GIMAP5,676.0
HDAC2,SLA2,505.0
HDAC2,GIMAP6,536.0
HDAC2,TCN2,463.0
HDAC2,TRPS1,258.0
HDAC2,TMEM176A,477.0
HDAC2,BDH2,412.0
HDAC2,OSGIN1,622.0
HDAC2,BACE1,325.0
HDAC2,JAM3,399.0
HDAC2,MYCN,596.0
HDAC2,NR3C2,357.0
HDAC2,KCTD12,602.0
HDAC2,EMID1,754.0
HDAC2,NEURL3,727.0
HDAC2,SALL2,367.0
HDAC2,OBSL1,419.0
HDAC2,SORT1,466.0
HDAC2,MKI67,386.0
HDAC2,JARID2,326.0
HDAC2,H1F0,467.0
HDAC2,CD53,934.0
HDAC2,TBC1D2B,417.0
HDAC2,SERPINB6B,403.0
HDAC2,TRIM30D,453.0
HDAC2,CTTN,333.0
HDAC2,ADA,442.0
HDAC2,MCOLN2,415.0
HDAC2,HDAC11,503.0
HDAC2,EBF1,387.0
HDAC2,GNG11,595.0
HDAC2,ZFP467,478.0
HDAC2,RUNX1T1,458.0
HDAC2,ICAM1,665.0
HDAC2,SYK,479.0
HDAC2,SLCO3A1,278.0
HDAC2,EPB41L4B,367.0
HDAC2,GCLC,358.0
