Gene1	Gene2	EdgeWeight
TP53	BMPR1A	0.010605244897305964
TP53	KLHL28	0.010603095404803751
NANOG	TRUB1	0.010602411814033985
POU5F1	EOMES	0.01060240902006626
ZFP42	PHC1	0.010601624846458437
TP53	HAS2	0.010600999929010868
NANOG	RBFOX2	0.010600238107144831
TRIM28	POLR1B	0.010599748231470585
NANOG	PALLD	0.010599073022603987
DNMT3B	ARID3B	0.01059836149215698
EOMES	ERBB4	0.010598236694931984
POU5F1	ZNF83	0.010597117245197296
NANOG	EZH2	0.010597067885100842
TP53	ZNF398	0.010596007108688354
TRIM28	DSCC1	0.010594736784696579
JUND	GPC6	0.010591484606266022
POU5F1	WDR35	0.01059145852923393
EOMES	MAMLD1	0.010590952821075916
TP53	ODC1	0.010590112768113613
POU5F1	NAA15	0.0105899004265666
POU5F1	JUND	0.0105891739949584
NANOG	MCM2	0.0105886310338974
TP53	RPE	0.010587970726192
EOMES	CITED2	0.010587830096483229
EOMES	PRDM1	0.010587671771645546
CTNNB1	SLCO2A1	0.010584942996501923
GATA3	ID3	0.010584205389022829
TP53	NR3C1	0.01058350130915642
TRIM28	EZH2	0.010583305731415749
POU5F1	MCC	0.01058327965438366
EOMES	CCKBR	0.010582310147583485
POU5F1	UTP18	0.010581720620393751
EOMES	DLC1	0.010580775327980518
NANOG	MME	0.01058054156601429
NANOG	PRIM1	0.010579951107501984
JUND	SPPL2A	0.010578897781670094
TP53	CCKBR	0.010576746426522732
TRIM28	SOX4	0.01057486329227686
CTNNB1	ANXA3	0.010574028827250006
CTNNB1	RAB31	0.010573185048997402
TP53	PAWR	0.010571728460490705
CTNNB1	TMOD1	0.010569832287728786
NANOG	ZNF219	0.010569280944764614
POU5F1	GTF2H2	0.010568353347480295
NANOG	SKA3	0.010566682554781435
ZFP42	AGPAT5	0.01056654006242752
POU5F1	FXR1	0.010566276498138905
TP53	CCDC138	0.010565953329205513
CTNNB1	PRICKLE1	0.01056513749063015
TRIM28	NFKBIA	0.010564510710537434
TP53	SAP18	0.01056408043950796
JUND	VHL	0.010562710464000702
JUND	SERHL2	0.010562114417552948
TRIM28	DNA2	0.010561611503362656
POU5F1	GYPE	0.010561589151620865
PRDM1	CCPG1	0.010561113245785236
EOMES	PLCB4	0.010560965165495872
NANOG	BUB1B	0.01056061312556267
POU5F1	DCAF6	0.010560480877757072
TRIM28	FZD5	0.01055930647999048
NANOG	PFKFB2	0.010557300411164759
POU5F1	PHB2	0.010556881316006184
JUND	HCFC1	0.010554974898695946
TRIM28	ANKRD26	0.01055425126105547
TP53	TJP2	0.010551419109106064
TRIM28	MLLT6	0.01054852269589901
TRIM28	BMPR1A	0.010548279620707037
SMAD2	CAMK2D	0.010547571815550327
JUND	CBFA2T2	0.010546690784394741
JUND	PTMA	0.010546430945396423
POU5F1	STK38L	0.010545598343014715
TRIM28	HTRA1	0.010544871911406515
TP53	PRIM1	0.01054400485008955
JUND	SPIB	0.010540357790887356
CTNNB1	SFMBT1	0.010539176873862743
TRIM28	TEAD4	0.010538840666413307
DNMT3B	ZIC2	0.01053671631962061
JUND	FBXO34	0.010536199435591698
TRIM28	MALT1	0.010536188259720802
TP53	KLHL12	0.010536153800785542
NANOG	RNF14	0.010530195198953152
STAT3	TEX10	0.01053006760776043
POU5F1	UNC5D	0.01052931323647499
EOMES	FBXO34	0.010528932325541971
TRIM28	TRIM33	0.010527967475354671
ZFP42	SKA3	0.010525566525757313
TRIM28	RHOBTB3	0.01052543055266142
POU5F1	CA2	0.010525427758693695
TRIM28	TRUB1	0.010524780489504336
PRDM1	SLC35A3	0.010523281060159206
JUND	POLR2I	0.01052311435341835
POU5F1	GTF3C4	0.01052294485270977
TRIM28	RNF14	0.010521585121750832
NANOG	MAFG	0.01051984541118145
POU5F1	ZBTB2	0.010519414208829405
POU5F1	POLR2D	0.010518841445446014
POU5F1	DAAM1	0.010518565773963928
TP53	RFC3	0.01051564421504736
POU5F1	ANKRD13C	0.010514890775084496
JUND	STAT2	0.010514856316149237
NANOG	PPT2	0.01051467191427946
TRIM28	DKK1	0.010514227673411371
CTNNB1	LIFR	0.010514001362025738
TP53	ANKRD28	0.010513515211641787
NANOG	DUSP4	0.010511585511267185
EOMES	ST8SIA4	0.010511279106140137
TP53	AFF4	0.010510781779885292
CTNNB1	FBN1	0.010509219951927662
EOMES	CREB3L2	0.010508406907320023
POU5F1	VASH2	0.01050783786922693
POU5F1	NUSAP1	0.010507239028811457
TP53	PMAIP1	0.010505047626793385
PRDM1	AES	0.010504525154829024
TFAP2A	SOX3	0.010504129342734814
CTNNB1	NDUFC2-KCTD14	0.010503784753382206
JUND	SERTAD2	0.010503711178898813
POU5F1	FBXO34	0.010503106750547886
TP53	ZBTB38	0.010502041317522526
POU5F1	FZD5	0.010502026416361332
JUND	FOXN3	0.010500173084437849
TP53	COL4A1	0.010499213822185991
EOMES	BMPR1A	0.010499139316380024
POU5F1	DSCC1	0.01049890648573637
GATA3	GATA2	0.010498450137674809
POU5F1	ZBTB38	0.010497168637812138
NANOG	GYPE	0.010496146976947784
POU5F1	EZH2	0.010495956987142565
JUND	ST8SIA1	0.010495875030755995
POU5F1	LGR4	0.010494812391698359
TFAP2A	HESX1	0.010493608191609384
TFAP2A	PROM1	0.010492539033293724
NANOG	UTP18	0.01049249991774559
NANOG	ABLIM1	0.010491510853171349
NANOG	PTGR1	0.01049115601927042
NANOG	DKK1	0.010490650311112404
TRIM28	KIF23	0.010490370914340021
NANOG	ESPL1	0.010490183718502522
TRIM28	MAML3	0.010489797219634056
PRDM1	VWA5A	0.01048850268125534
ZFP42	ID3	0.010487882420420648
TP53	DNAAF2	0.0104872714728117
TP53	SOX13	0.010486768558621408
TP53	SMAD5	0.01048585306853056
CTNNB1	CEP55	0.010485723614692688
TP53	PGM2	0.010484389029443264
ZFP42	HMGA1	0.010484175756573677
NANOG	POLR2H	0.010483480989933014
NANOG	CDC7	0.010483468882739544
NANOG	CLGN	0.010480946861207485
NANOG	WDR3	0.010480662807822227
TP53	EHMT2	0.010478274896740912
CTNNB1	FAM89A	0.01047611888498068
NANOG	RGPD2	0.010475358925759792
TP53	VASH2	0.010473543778061868
TP53	SLITRK2	0.010473227128386496
NANOG	TRIP13	0.010473211295902727
TP53	TNC	0.01047215797007084
TRIM28	IRF1	0.010472125373780727
TRIM28	MDM4	0.01047176867723465
DNMT3B	SEMA6A	0.010471242479979992
POU5F1	POLR1C	0.010470598936080931
PRDM1	ARHGAP42	0.010469979606568813
POU5F1	TMEM47	0.010468708351254463
JUND	PLSCR4	0.010468693450093271
TP53	PAM	0.010467647574841976
POU5F1	TMEM64	0.0104660140350461
ZFP42	FUBP1	0.010465762577950954
TRIM28	GABRB3	0.01046451460570097
PRDM1	COLEC12	0.010462844744324684
TP53	OXTR	0.01046232134103775
POU5F1	DCLK1	0.010462108999490738
TRIM28	DDAH1	0.010461177676916122
TRIM28	SOS2	0.010460610501468182
PRDM1	LIMCH1	0.010460532270371914
JUND	EGR1	0.010459918528795242
JUND	CLDN11	0.010458660311996937
JUND	SLC39A8	0.010456620715558529
EOMES	SLC35A3	0.010453359223902224
TP53	FBXO34	0.010451291687786579
GATA3	HAS2	0.010450259782373905
JUND	STK17B	0.010449789464473723
EOMES	ANKRD6	0.010444862768054008
TP53	SFPQ	0.010444818064570429
TP53	REL	0.010444368235766888
POU5F1	EGF	0.010444039478898048
JUND	GRPR	0.010443451814353466
CTNNB1	RFESD	0.010443054139614105
TRIM28	BCL11A	0.010441196151077749
TRIM28	DUSP4	0.010437664575874805
TP53	HOMER1	0.010436516255140305
POU5F1	ARHGAP29	0.01043582521378994
JUND	SMARCC1	0.010434187948703766
CTNNB1	EPHA4	0.010433119721710682
ZFP42	CD9	0.010432222858071329
ZFP42	PARN	0.010431996546685696
TRIM28	RUVBL1	0.010431840084493159
JUND	ZIC2	0.010430806316435335
TP53	ELL2	0.010428529232740402
TP53	CD9	0.010428008623421192
NANOG	STT3B	0.010427754372358322
POU5F1	MRPL1	0.01042762491852045
JUND	HEG1	0.010425356216728687
NANOG	CYP1B1	0.010425229556858541
TRIM28	WDHD1	0.01042521744966507
NANOG	ZNF30	0.010423450730741024
NANOG	PRDM1	0.0104229673743248
POU5F1	ELL2	0.010422121733427048
TRIM28	ZNF8	0.010422071442008018
NANOG	PHLDA1	0.010421998798847198
POU5F1	MEX3C	0.010421661660075188
TP53	HNRNPAB	0.010421613231301308
TP53	PTGR1	0.010421406477689743
JUND	ZNF471	0.010419907048344612
TRIM28	SRSF2	0.01041942834854126
ZFP42	POU2F1	0.010417246259748936
POU5F1	PSMD9	0.010416659526526928
TRIM28	TMF1	0.010416313074529173
POU5F1	SRSF10	0.01041323784738779
NANOG	CCDC138	0.010413119569420816
NANOG	FBXO34	0.010411824099719523
NANOG	ISCA1	0.010411572642624378
EOMES	KLHL6	0.010411021299660206
TP53	MANEA	0.010409638285636902
SMAD2	CTNNB1	0.010409194044768809
TFAP2A	BAMBI	0.010409090667963028
JUND	BMP2	0.01040792465209961
NANOG	NXT2	0.010407762601971626
CTNNB1	BMP2	0.01040749903768301
TP53	RAB31	0.010405833832919598
TP53	CHEK2	0.010405312292277813
NANOG	TCF19	0.010403611697256563
POU5F1	PBX1	0.010399864986538887
NANOG	MRPS30	0.010399576276540756
SMAD2	SKIL	0.010399321094155313
TP53	NUCB2	0.01039834227412939
POU5F1	PGR	0.01039815042167902
EOMES	SHOX2	0.010397735051810741
NANOG	UPF1	0.010396957397460938
EOMES	ASXL1	0.010396720841526985
POU5F1	CEP290	0.010395396500825882
EOMES	FAM89A	0.010394440032541752
NANOG	MDM4	0.010391752235591413
POU5F1	USP44	0.010390711016952991
POU5F1	PPM1H	0.010389776900410652
TP53	CNTRL	0.010389751754701138
ZFP42	TRIM28	0.01038937643170357
CTNNB1	TFB2M	0.010387476533651352
NANOG	ZFHX3	0.010386652313172815
JUND	NR3C1	0.010384438559412956
NANOG	PA2G4	0.010383429937064648
CTNNB1	BMP4	0.010383146815001965
EOMES	TTC39B	0.010382109321653843
STAT3	SEMA6A	0.010381835512816906
TP53	SNX18	0.010381491854786871
NANOG	SRSF10	0.01038147509098053
POU5F1	ANKRD28	0.01038145925849676
PRDM1	H1F0	0.010380822233855723
TRIM28	YAF2	0.010380496270954607
NANOG	CCDC141	0.010379134677350521
TP53	ANKZF1	0.010377473197877407
TP53	CCPG1	0.010377464815974236
NANOG	TRIP11	0.010377056896686554
EOMES	ARHGAP28	0.010375886224210262
JUND	CCND1	0.010375587269663809
POU5F1	ATP2B4	0.010374878533184528
POU5F1	SOX4	0.010374021716415882
TRIM28	PRTG	0.01037368830293417
CTNNB1	NOC3L	0.010373611934483051
TP53	RNF14	0.010373348370194435
TP53	RIOK1	0.010373339988291264
POU5F1	SFRP1	0.010372361168265344
TP53	MRPS30	0.010371027514338492
JUND	ZNF160	0.010370862670242786
EOMES	COL5A2	0.010369832627475262
CTNNB1	COLEC12	0.010369298979640007
JUND	LIN28A	0.010369198396801949
TRIM28	HPRT1	0.01036885567009449
TP53	NCAPG	0.010367291979491709
TRIM28	MAFF	0.010364863090217112
NANOG	SNAPC3	0.010364665649831295
TP53	KIF23	0.010362636297941208
JUND	SH3RF1	0.010361075401306152
HAND2	SIX6	0.010360866785049437
PRDM1	ARHGAP28	0.010359800420701505
TRIM28	TRAF6	0.010359722189605236
NANOG	GTF2H2	0.010359400883316994
TP53	ETS1	0.010359035804867744
TP53	HTRA1	0.010358933359384537
NANOG	PRMT6	0.010358232073485851
TRIM28	VASH2	0.010358001105487348
DNMT3B	NANOG	0.010357543826103209
POU5F1	NUP54	0.010357266291975977
POU5F1	WDR5	0.010356806218624115
EOMES	YBX1	0.010356712155044079
POU5F1	LRRCC1	0.010355189442634584
TP53	ZBTB2	0.010355152189731598
NANOG	ATP2B4	0.010354762896895409
TP53	MXD4	0.010353378020226955
TP53	SLC35A3	0.010348662734031677
ZFP42	NTS	0.010348153300583364
TRIM28	ZEB2	0.010347792878746986
JUND	SOX4	0.010347750969231129
JUND	HELZ	0.010345910675823687
NANOG	ZNF521	0.010344960726797579
JUND	HTRA1	0.010344442911446095
POU5F1	GDAP1	0.010343750938773157
PRDM1	ZDHHC21	0.010343596339225769
PRDM1	EPHA4	0.010338833555579184
TP53	UTP18	0.010336859151721
TRIM28	CDH11	0.010335924103856087
NANOG	ERCC6L	0.010335364378988745
NANOG	WWP1	0.010335286147892477
TP53	BRWD1	0.010333620011806488
JUND	TNC	0.010332715697586536
TRIM28	ELL2	0.010332046076655388
EOMES	MATN3	0.010330911725759506
EOMES	TMOD1	0.01033061183989048
PRDM1	TP53INP1	0.010327672585844994
EOMES	ANGPT2	0.010327438823878763
JUND	RHOBTB3	0.01032160222530365
TP53	NRP2	0.010320109315216541
LEF1	GATA2	0.010319952853024006
NANOG	SYNC	0.010319886729121208
TP53	HDGF	0.010318395681679249
POU5F1	CCNA2	0.010316971689462662
NANOG	CPE	0.010316251777112484
CTNNB1	PCDH7	0.010316040366888045
NANOG	XRN1	0.01031600683927536
JUND	JMJD1C	0.010315882042050362
TP53	B4GALT4	0.010315293446183205
JUND	ZHX3	0.010314603336155416
TRIM28	SFRP1	0.01031440682709217
TFAP2A	FOXD3	0.010314075276255608
NANOG	CNBP	0.010313608683645724
NANOG	CASD1	0.010313227772712708
TP53	CPE	0.010312614962458609
NANOG	FLRT2	0.010312551632523537
TRIM28	UTP15	0.010310677811503409
ZFP42	KAT7	0.010310097597539423
CTNNB1	PER3	0.010307694785296915
TRIM28	RIOK1	0.010306943207979202
EOMES	ARID3A	0.010305092670023441
TRIM28	RBMX	0.010304464027285576
NANOG	CREB3L2	0.010303854010999204
TRIM28	LRR1	0.010303056798875332
SMAD2	PIP4K2A	0.010301899164915085
NANOG	TCF4	0.01030111312866211
POU5F1	RIOK1	0.010300232097506523
POU5F1	MAFG	0.010299656540155409
POU5F1	KLHL28	0.010299237444996834
TFAP2A	GATA3	0.010298684239387512
CTNNB1	AMIGO2	0.010297858156263828
TP53	NCOA6	0.0102977454662323
PRDM1	SH3RF1	0.010296227410435677
NANOG	PBXIP1	0.010295952670276163
TRIM28	ZNF202	0.010295897722244264
TRIM28	ASXL1	0.010295744985342026
JUND	TRDN	0.010293942876160143
POU5F1	PPP1R9A	0.010292874649167059
EOMES	TBX3	0.010292015969753264
EOMES	U2AF1	0.010291986167430878
NANOG	VPS54	0.010291767306625843
NANOG	ANKZF1	0.010290573351085186
TRIM28	EPCAM	0.010290173813700676
PRDM1	MAML3	0.010289953090250492
POU5F1	TDP2	0.010288558900356293
ZFP42	NONO	0.010286790318787098
TRIM28	PIP4K2A	0.01028564665466547
POU5F1	CDC7	0.010285592637956142
EOMES	B4GALT4	0.010284079238772392
TP53	GDAP1	0.010284028016030787
TP53	MECOM	0.01028321124613285
JUND	OXTR	0.010282173752784727
EOMES	KRCC1	0.010280861519277096
EOMES	ARL4D	0.010280311107635498
GATA3	PITX2	0.01027929037809372
MLLT3	CCDC80	0.01027772482484579
CTNNB1	DCLK1	0.010277292691171171
TRIM28	TLE1	0.010274723172187805
NANOG	STK3	0.010274498723447323
TRIM28	ZBTB38	0.010273349471390249
EOMES	GSC	0.010272666811943054
EOMES	EGF	0.010269935242831707
EOMES	MAGI3	0.010269897989928722
POU5F1	ST8SIA4	0.0102698327973485
NANOG	S1PR3	0.010269704274833202
ZFP42	RNPS1	0.010268950834870337
POU5F1	NFYB	0.010268046520650387
TRIM28	DAAM1	0.01026716735213995
TP53	MYBL2	0.010265852324664593
NANOG	PHF21A	0.010262614116072656
TRIM28	MME	0.010262485593557358
JUND	PPP1R9A	0.010261387564241886
POU5F1	CREB3L2	0.010258176364004612
NANOG	ETV3	0.010257854126393795
NANOG	PRKACB	0.010257706977427006
POU5F1	PRKACB	0.010256790556013584
JUND	SEMA6A	0.010255982168018818
PRDM1	PIK3R5	0.010255539789795877
JUND	ATRX	0.01025420892983675
POU5F1	CCPG1	0.010254013352096079
POU5F1	MCM2	0.010253790766000748
TP53	GLRX	0.010253665037453176
TRIM28	REL	0.010253478772938251
JUND	ZKSCAN1	0.010253303684294224
PRDM1	COL4A6	0.01025289483368397
TP53	NFKBIA	0.010252279229462148
POU5F1	HEG1	0.01025185827165842
ZFP42	DEPDC1B	0.010251505300402641
NANOG	BLM	0.01025143638253212
POU5F1	DNA2	0.010250967927277088
TRIM28	RAI14	0.010250735096633434
TRIM28	DAXX	0.0102504538372159
TP53	DNAJB14	0.010249977931380272
JUND	DNMT3A	0.0102499695494771
TRIM28	LDB2	0.010249961167573929
PRDM1	RHOBTB3	0.010249401442706585
JUND	S1PR3	0.01024823822081089
TRIM28	FEZ1	0.010247645899653436
TRIM28	SMG6	0.010247197933495043
TP53	TFAP4	0.010245954617857931
NANOG	KIF15	0.0102459155023098
TRIM28	ARHGAP29	0.010245726443827152
TP53	MEF2D	0.010245162062346935
NANOG	EGF	0.010243870317935944
JUND	HMGA1	0.010243058204650879
JUND	BNIP3	0.010241147130727768
TRIM28	TMEM131	0.010240897536277773
CTNNB1	UNC5C	0.010240411385893822
POU5F1	GPC3	0.010239845141768456
NANOG	IGDCC4	0.010239271447062492
JUND	REL	0.010238674469292164
JUND	SOX13	0.010235682129859923
TP53	PCDH10	0.010235180146992208
NANOG	ARHGAP29	0.010234749875962734
JUND	TRAF6	0.010234126821160316
NANOG	KLF8	0.010233890265226364
TP53	SRSF2	0.010233375243842602
TRIM28	AGL	0.010233341716229916
CTNNB1	CREB3L4	0.01023208536207676
EOMES	CCDC81	0.010231873951852322
TP53	ESPL1	0.010229810141026974
TP53	FEZ1	0.010228470899164677
EOMES	SULF2	0.010226331651210785
NANOG	SOX5	0.010226009413599968
TP53	SLC39A11	0.010225229896605015
POU5F1	PROM1	0.010224148631095886
PRDM1	PGR	0.010223934426903723
TP53	LRRCC1	0.010223700664937494
POU5F1	ALG6	0.010223623365163805
SMAD2	RBBP4	0.010223100893199444
NANOG	VWA5A	0.010221930220723152
STAT3	PARP1	0.010220026597380638
NANOG	PCDH10	0.010218790732324123
EOMES	LGR5	0.010216793045401571
NANOG	GPSM2	0.010216728784143923
ZFP42	NANOG	0.010216125287115574
EOMES	DUSP4	0.010215381160378456
TP53	TRIP11	0.010212852619588377
TRIM28	EMB	0.01021169126033783
TP53	PLSCR4	0.010211681947112085
JUND	LRRCC1	0.010211293585598469
NANOG	CITED2	0.010210822336375713
TP53	BNIP3	0.010210231877863407
TFAP2A	SMAD6	0.01020998880267143
POU5F1	GABRB2	0.010209503583610058
POU5F1	MME	0.010208363644778728
JUND	KLHL6	0.010208306834101677
JUND	NTS	0.010207251645624638
TRIM28	TRDN	0.01020676176995039
POU5F1	COMMD10	0.010205244645476341
NANOG	COL4A1	0.010203931480646132
SOX2	RXRG	0.010203424841165544
POU5F1	FARSB	0.010202571749687195
ZFP42	SRSF1	0.010201841592788695
EOMES	SLITRK2	0.01019958220422268
JUND	IL6ST	0.010197087191045284
TP53	OTUD6B	0.010196507908403872
TRIM28	EEF1A1	0.010194770060479641
DNMT3B	PHB2	0.010193810798227787
JUND	RNF19A	0.010193702764809132
CTNNB1	PDLIM3	0.01019355468451977
TRIM28	FBXO28	0.010193091817200184
POU5F1	PFKFB2	0.010190878063440323
TP53	CA14	0.010190746746957302
POU5F1	SNX18	0.010189808905124664
CTNNB1	BMPER	0.010189604014158249
NANOG	CAMK2D	0.01018942892551422
NANOG	MXD4	0.010188989341259004
STAT3	DNMT3A	0.010188885033130646
TRIM28	ATRX	0.010188460350036621
PRDM1	GNG11	0.010187792591750622
TRIM28	ZNF280B	0.010187446139752865
TRIM28	CEP55	0.010187342762947084
JUND	NRP2	0.010186687111854551
PRDM1	ZFHX3	0.010186390951275827
NANOG	SNX18	0.010185341350734234
PRDM1	MXI1	0.010185309685766695
SOX17	TDRD7	0.010185269638895987
POU5F1	STIM2	0.010185005143284798
JUND	VIM	0.01018477510660887
CTNNB1	TRERF1	0.010184585116803646
EOMES	SAMD3	0.010182381607592106
SMAD2	FAM117B	0.010182198137044908
ZFP42	ALYREF	0.010181397199630736
NANOG	NRIP1	0.01018126867711544
TP53	TMSB15B	0.010180989280343056
JUND	SALL2	0.010180826298892498
TP53	CAP2	0.010180219076573849
POU5F1	SPPL2A	0.010179607197642326
NANOG	KDR	0.010177654214203358
NANOG	KIF23	0.01017693430185318
NANOG	SOS2	0.010176467709243298
CTNNB1	CYP1B1	0.010175234638154508
PRDM1	GYPE	0.010175231844186785
EOMES	BCL11B	0.010174801573157309
TP53	EGR1	0.010174197144806385
NANOG	FOXK1	0.010173317044973372
JUND	SNX14	0.010173248127102852
TP53	DLGAP5	0.010171561501920223
POU5F1	ESPL1	0.010169908404350279
TRIM28	MAP4K3	0.010168732143938541
TP53	RNF13	0.010166514664888382
TRIM28	ZNF516	0.010164372622966766
POU5F1	CDCA7L	0.010163822211325169
POU5F1	KLHL12	0.010163240134716034
POU5F1	ZNF24	0.010161159560084343
TRIM28	ZNF585B	0.010160746984183788
TRIM28	GPC3	0.010158641263842584
TRIM28	KLHL6	0.010157606564462185
TRIM28	ZNF471	0.010157412849366665
JUND	INSIG2	0.010156264528632164
JUND	GNG11	0.010156039148569107
JUND	PITX2	0.010155875235795976
TP53	CPVL	0.010154568590223791
TP53	WNT5A	0.010154528543353079
POU5F1	TCF4	0.010151627473533155
TRIM28	FARSB	0.01015095505863428
TP53	CDCA8	0.010150575079023838
POU5F1	SNX16	0.010146354325115679
NANOG	UBTF	0.010144125670194626
CTNNB1	HSD17B11	0.010142712853848934
POU5F1	SRSF6	0.010141791775822641
NANOG	ELMO1	0.010140961967408657
SMAD2	ZIC2	0.010140581056475641
EOMES	ALPK2	0.010139972902834415
POU5F1	MBOAT1	0.01013766136020422
POU5F1	SMARCC1	0.01013763714581728
POU5F1	NAP1L3	0.010135441087186337
TRIM28	ACTC1	0.01013392210006714
NANOG	DDX54	0.010133834555745123
POU5F1	B3GNT5	0.010133208706974985
NANOG	AR	0.010132233612239359
TRIM28	APBB1	0.010130572132766249
POU5F1	GPC6	0.010130329988896849
ZFP42	XRCC6	0.010130169801414013
NANOG	PHLDB2	0.010126845911145209
TP53	MEX3C	0.010126807726919651
TRIM28	PRKACB	0.010126341134309769
NANOG	RPP40	0.010125839151442051
NANOG	ANKRD1	0.010125372558832169
NANOG	BARX2	0.010125039145350456
POU5F1	RNF14	0.010123474523425102
TRIM28	EPB41L3	0.010123155079782007
NANOG	PSMD9	0.010120685212314129
CTNNB1	KLF7	0.01012018695473671
NANOG	DLGAP5	0.010119837708771229
TFAP2A	FOXJ1	0.010119355283677578
POU5F1	DLGAP5	0.010118948295712471
TP53	PLK1	0.010118352249264715
JUND	B4GALT4	0.010115598328411579
EOMES	LZTS1	0.01011557411402464
NANOG	RNF19A	0.010114990174770357
CTNNB1	MSX1	0.010113430209457874
NANOG	LRR1	0.010112527757883072
JUND	POLR2F	0.01011244859546423
EOMES	PENK	0.01011134311556816
POU5F1	MFAP4	0.01010973658412695
SMAD2	SOX4	0.01010914146900177
TP53	PLAGL2	0.010108362883329391
EOMES	LIFR	0.010107019916176796
POU5F1	ACTC1	0.0101057393476367
TRIM28	PALLD	0.010105532594025137
EOMES	TDRD7	0.010105401277542114
EOMES	HNRNPD	0.010104329325258732
NANOG	WDR5	0.010104169137775898
NANOG	TLR4	0.010101871564984322
JUND	HIF3A	0.010101623833179474
TFAP2A	MSX1	0.010101568885147572
TP53	SOS2	0.010099433362483978
TRIM28	ARHGAP28	0.010098506696522236
TRIM28	PMAIP1	0.010097082704305649
POU5F1	ARL4A	0.010095746256411077
NANOG	RGS5	0.01009542029350996
TP53	GPC6	0.010094668716192244
CTNNB1	PLXNA2	0.010093855671584606
TP53	ANKMY2	0.010093333199620249
NANOG	BTG2	0.010092131793498993
NANOG	AGL	0.010092084296047688
TP53	KLHL6	0.010091892443597315
TRIM28	ZBTB10	0.010091596283018587
TRIM28	NAA15	0.0100911483168602
JUND	COL5A2	0.010089032351970673
TP53	TADA1	0.01008826307952404
TRIM28	COL4A1	0.010087129659950731
JUND	MME	0.010086920112371443
PRDM1	CTNNB1	0.010085475631058216
NANOG	PNPLA8	0.010081909596920012
POU5F1	MALT1	0.010081853717565536
NANOG	TADA1	0.01008131355047226
TP53	UPF1	0.010079951956868172
TRIM28	ZNF521	0.010079867206513882
JUND	ARID4B	0.010078523308038713
TP53	CBR1	0.010078228078782558
NANOG	TMOD1	0.010077347047626972
NANOG	SOX2	0.010077308863401413
EOMES	COL1A2	0.01007523387670517
NANOG	CSDE1	0.010074986144900322
ZFP42	GTF2H2	0.010074595920741558
NANOG	MYBBP1A	0.010073693469166756
TRIM28	ZNF219	0.01007365994155407
TP53	GATM	0.010072782635688782
TP53	XRN1	0.010072687640786173
TRIM28	SYNE2	0.010072018951177595
JUND	CNTRL	0.010071936063468456
ZFP42	NLGN4X	0.010071911849081516
NANOG	HOMER1	0.010071814991533756
TRIM28	ECI2	0.010070644319057465
EOMES	KLF6	0.010070230811834335
POU5F1	RUVBL2	0.0100700119510293
JUND	FLRT3	0.010068610310554504
NANOG	BRWD1	0.01006769947707653
POU5F1	WWTR1	0.01006701309233904
TP53	ITPR2	0.010066119953989984
PRDM1	PCDH10	0.010065767914056778
NANOG	ASH2L	0.01006478164345026
POU5F1	BLM	0.010062658227980135
NANOG	CDCA2	0.010061928071081638
JUND	SCD5	0.010059822350740431
POU5F1	DNAAF2	0.010058490559458731
POU5F1	RNF138	0.010056433267891407
JUND	ERBB4	0.010053378529846668
ZFP42	BUB1B	0.01005337480455637
EOMES	PIK3R5	0.010052679106593132
TP53	MAP4K3	0.010052057914435863
NANOG	FXR1	0.010051829740405084
TRIM28	BHLHE40	0.0100505193695426
POU5F1	BRWD1	0.010050379671156406
TP53	PALLD	0.01005007978528738
TRIM28	MCM7	0.01004981715232134
POU5F1	PLOD2	0.010049331001937391
TRIM28	RARG	0.010048468597233295
NANOG	TTK	0.010047411546111109
TRIM28	RFC3	0.01004731934517622
ZFP42	UTP15	0.010046339593827723
NANOG	RIOK1	0.010045619681477548
TP53	ZNF764	0.010044675320386888
PRDM1	TCF7L1	0.01004407089203596
PRDM1	FN1	0.010044005699455738
EOMES	TNFRSF11B	0.010043608024716377
NANOG	TRDN	0.010041800327599049
TRIM28	FBXO34	0.010041008703410624
TRIM28	GTF2H2	0.010039592161774635
TRIM28	CDC20	0.01003889087587595
JUND	HNRNPD	0.0100363502278924
ZFP42	NOL11	0.010036303661763668
